timestamp,api_latency_ms,cpu_usage_pct,error_rate_pct,avg_payload_kb
2026-04-20 06:18:40,108,33,1,194
2026-04-20 06:19:40,116,19,0,98
2026-04-20 06:20:40,68,16,2,123
2026-04-20 06:21:40,87,32,1,125
2026-04-20 06:22:40,116,19,3,96
2026-04-20 06:23:40,98,34,2,72
2026-04-20 06:24:40,111,19,1,103
2026-04-20 06:25:40,104,20,2,171
2026-04-20 06:26:40,116,19,3,50
2026-04-20 06:27:40,92,20,0,95
2026-04-20 06:28:40,77,11,2,148
2026-04-20 06:29:40,92,21,3,184
2026-04-20 06:30:40,110,24,2,84
2026-04-20 06:31:40,97,33,3,185
2026-04-20 06:32:40,111,33,0,115
2026-04-20 06:33:40,55,25,3,106
2026-04-20 06:34:40,108,23,3,77
2026-04-20 06:35:40,96,22,1,84
2026-04-20 06:36:40,110,24,0,170
2026-04-20 06:37:40,109,21,1,64
2026-04-20 06:38:40,56,23,0,88
2026-04-20 06:39:40,105,30,1,117
2026-04-20 06:40:40,78,17,0,159
2026-04-20 06:41:40,65,28,3,139
2026-04-20 06:42:40,79,35,1,86
2026-04-20 06:43:40,79,19,1,142
2026-04-20 06:44:40,94,22,2,122
2026-04-20 06:45:40,63,19,1,139
2026-04-20 06:46:40,119,24,0,152
2026-04-20 06:47:40,87,16,3,111
2026-04-20 06:48:40,91,19,0,191
2026-04-20 06:49:40,120,13,3,94
2026-04-20 06:50:40,78,11,2,194
2026-04-20 06:51:40,95,34,2,139
2026-04-20 06:52:40,100,25,1,173
2026-04-20 06:53:40,68,20,3,147
2026-04-20 06:54:40,74,23,1,141
2026-04-20 06:55:40,96,12,1,56
2026-04-20 06:56:40,119,35,2,97
2026-04-20 06:57:40,98,26,3,94
2026-04-20 06:58:40,70,12,0,126
2026-04-20 06:59:40,90,28,3,106
2026-04-20 07:00:40,279,41,3,456
2026-04-20 07:01:40,284,74,1,537
2026-04-20 07:02:40,109,35,2,261
2026-04-20 07:03:40,167,36,1,296
2026-04-20 07:04:40,206,48,3,344
2026-04-20 07:05:40,207,32,2,201
2026-04-20 07:06:40,107,51,2,481
2026-04-20 07:07:40,267,42,3,267
2026-04-20 07:08:40,165,48,0,296
2026-04-20 07:09:40,220,55,0,791
2026-04-20 07:10:40,203,32,3,232
2026-04-20 07:11:40,110,69,2,755
2026-04-20 07:12:40,229,50,3,649
2026-04-20 07:13:40,283,69,1,403
2026-04-20 07:14:40,299,60,2,222
2026-04-20 07:15:40,130,33,0,545
2026-04-20 07:16:40,208,62,2,685
2026-04-20 07:17:40,159,53,2,531
2026-04-20 07:18:40,232,31,2,674
2026-04-20 07:19:40,300,74,1,573
2026-04-20 07:20:40,251,48,2,241
2026-04-20 07:21:40,151,48,1,793
2026-04-20 07:22:40,167,37,2,192
2026-04-20 07:23:40,151,34,1,653
2026-04-20 07:24:40,218,40,3,664
2026-04-20 07:25:40,228,57,2,553
2026-04-20 07:26:40,170,48,0,253
2026-04-20 07:27:40,273,45,2,461
2026-04-20 07:28:40,142,41,3,207
2026-04-20 07:29:40,132,52,0,754
2026-04-20 07:30:40,198,66,1,546
2026-04-20 07:31:40,275,32,3,192
2026-04-20 07:32:40,247,52,2,728
2026-04-20 07:33:40,242,46,2,434
2026-04-20 07:34:40,271,72,2,348
2026-04-20 07:35:40,232,56,2,301
2026-04-20 07:36:40,274,48,0,570
2026-04-20 07:37:40,139,42,3,340
2026-04-20 07:38:40,218,75,0,413
2026-04-20 07:39:40,165,30,1,691
2026-04-20 07:40:40,147,73,2,345
2026-04-20 07:41:40,126,42,1,449
2026-04-20 07:42:40,127,52,0,299
2026-04-20 07:43:40,168,40,0,473
2026-04-20 07:44:40,166,43,1,285
2026-04-20 07:45:40,293,30,1,454
2026-04-20 07:46:40,157,43,0,214
2026-04-20 07:47:40,150,41,0,509
2026-04-20 07:48:40,176,37,0,520
2026-04-20 07:49:40,192,33,0,713
2026-04-20 07:50:40,177,49,0,413
2026-04-20 07:51:40,245,43,3,682
2026-04-20 07:52:40,236,63,3,174
2026-04-20 07:53:40,179,34,2,173
2026-04-20 07:54:40,121,35,0,375
2026-04-20 07:55:40,245,51,1,232
2026-04-20 07:56:40,127,56,3,372
2026-04-20 07:57:40,126,57,2,566
2026-04-20 07:58:40,173,63,3,413
2026-04-20 07:59:40,105,62,2,503
2026-04-20 08:00:40,237,70,3,534
2026-04-20 08:01:40,210,63,0,446
2026-04-20 08:02:40,234,33,0,351
2026-04-20 08:03:40,206,65,3,600
2026-04-20 08:04:40,230,32,2,690
2026-04-20 08:05:40,194,39,2,771
2026-04-20 08:06:40,192,38,2,201
2026-04-20 08:07:40,251,54,2,227
2026-04-20 08:08:40,199,57,3,658
2026-04-20 08:09:40,240,69,3,589
2026-04-20 08:10:40,142,34,1,470
2026-04-20 08:11:40,143,75,1,541
2026-04-20 08:12:40,286,43,0,749
2026-04-20 08:13:40,265,60,3,406
2026-04-20 08:14:40,224,46,0,339
2026-04-20 08:15:40,156,71,1,402
2026-04-20 08:16:40,287,48,1,784
2026-04-20 08:17:40,107,37,0,305
2026-04-20 08:18:40,113,48,0,354
2026-04-20 08:19:40,226,62,2,409
2026-04-20 08:20:40,113,68,1,402
2026-04-20 08:21:40,242,31,2,613
2026-04-20 08:22:40,223,45,1,327
2026-04-20 08:23:40,124,31,3,562
2026-04-20 08:24:40,213,71,1,483
2026-04-20 08:25:40,201,46,2,555
2026-04-20 08:26:40,220,62,0,717
2026-04-20 08:27:40,228,66,1,687
2026-04-20 08:28:40,107,33,1,504
2026-04-20 08:29:40,206,72,0,236
2026-04-20 08:30:40,235,61,1,648
2026-04-20 08:31:40,104,66,3,797
2026-04-20 08:32:40,144,39,0,345
2026-04-20 08:33:40,264,45,0,306
2026-04-20 08:34:40,188,58,1,631
2026-04-20 08:35:40,182,63,0,649
2026-04-20 08:36:40,208,30,2,786
2026-04-20 08:37:40,196,42,1,654
2026-04-20 08:38:40,198,68,0,364
2026-04-20 08:39:40,219,55,1,530
2026-04-20 08:40:40,101,44,0,387
2026-04-20 08:41:40,263,67,1,244
2026-04-20 08:42:40,282,45,3,153
2026-04-20 08:43:40,142,65,3,222
2026-04-20 08:44:40,195,32,3,229
2026-04-20 08:45:40,116,56,2,380
2026-04-20 08:46:40,284,30,3,778
2026-04-20 08:47:40,169,31,3,323
2026-04-20 08:48:40,202,35,3,689
2026-04-20 08:49:40,150,50,2,321
2026-04-20 08:50:40,277,73,1,395
2026-04-20 08:51:40,188,56,0,242
2026-04-20 08:52:40,220,53,1,532
2026-04-20 08:53:40,218,49,0,574
2026-04-20 08:54:40,279,64,0,716
2026-04-20 08:55:40,293,51,0,211
2026-04-20 08:56:40,150,52,2,164
2026-04-20 08:57:40,266,66,0,666
2026-04-20 08:58:40,219,72,3,725
2026-04-20 08:59:40,105,46,1,673
2026-04-20 09:00:40,125,60,0,707
2026-04-20 09:01:40,102,37,3,209
2026-04-20 09:02:40,230,59,0,636
2026-04-20 09:03:40,237,51,1,582
2026-04-20 09:04:40,198,74,1,688
2026-04-20 09:05:40,274,69,0,590
2026-04-20 09:06:40,259,64,3,290
2026-04-20 09:07:40,179,41,1,245
2026-04-20 09:08:40,275,31,3,308
2026-04-20 09:09:40,224,55,3,210
2026-04-20 09:10:40,113,73,1,718
2026-04-20 09:11:40,227,43,1,680
2026-04-20 09:12:40,104,43,2,424
2026-04-20 09:13:40,257,45,0,541
2026-04-20 09:14:40,189,60,2,730
2026-04-20 09:15:40,280,71,0,452
2026-04-20 09:16:40,181,73,3,472
2026-04-20 09:17:40,184,69,1,660
2026-04-20 09:18:40,232,42,3,724
2026-04-20 09:19:40,131,73,0,691
2026-04-20 09:20:40,219,70,0,598
2026-04-20 09:21:40,154,70,0,635
2026-04-20 09:22:40,157,73,3,274
2026-04-20 09:23:40,122,67,2,241
2026-04-20 09:24:40,260,31,0,199
2026-04-20 09:25:40,208,31,3,687
2026-04-20 09:26:40,145,57,2,188
2026-04-20 09:27:40,157,56,1,188
2026-04-20 09:28:40,228,47,0,704
2026-04-20 09:29:40,109,67,2,591
2026-04-20 09:30:40,126,71,3,303
2026-04-20 09:31:40,203,58,0,332
2026-04-20 09:32:40,241,46,3,527
2026-04-20 09:33:40,112,59,2,478
2026-04-20 09:34:40,108,66,3,393
2026-04-20 09:35:40,124,35,3,694
2026-04-20 09:36:40,282,43,0,301
2026-04-20 09:37:40,101,40,0,338
2026-04-20 09:38:40,130,33,0,478
2026-04-20 09:39:40,193,39,3,349
2026-04-20 09:40:40,202,70,1,441
2026-04-20 09:41:40,267,63,0,201
2026-04-20 09:42:40,111,49,3,404
2026-04-20 09:43:40,289,35,2,460
2026-04-20 09:44:40,289,50,3,272
2026-04-20 09:45:40,140,42,1,316
2026-04-20 09:46:40,100,30,3,679
2026-04-20 09:47:40,155,57,3,504
2026-04-20 09:48:40,176,69,2,473
2026-04-20 09:49:40,283,68,2,153
2026-04-20 09:50:40,166,31,0,284
2026-04-20 09:51:40,185,34,1,750
2026-04-20 09:52:40,259,70,1,162
2026-04-20 09:53:40,193,57,2,368
2026-04-20 09:54:40,160,62,1,276
2026-04-20 09:55:40,219,55,3,199
2026-04-20 09:56:40,127,34,0,174
2026-04-20 09:57:40,198,75,2,758
2026-04-20 09:58:40,170,48,1,588
2026-04-20 09:59:40,113,69,1,215
2026-04-20 10:00:40,140,32,2,540
2026-04-20 10:01:40,258,60,2,464
2026-04-20 10:02:40,295,73,1,272
2026-04-20 10:03:40,252,50,3,327
2026-04-20 10:04:40,150,33,2,558
2026-04-20 10:05:40,218,52,1,786
2026-04-20 10:06:40,107,37,0,157
2026-04-20 10:07:40,152,65,3,174
2026-04-20 10:08:40,127,51,3,500
2026-04-20 10:09:40,101,60,3,506
2026-04-20 10:10:40,109,46,1,648
2026-04-20 10:11:40,300,63,1,218
2026-04-20 10:12:40,248,42,2,766
2026-04-20 10:13:40,119,49,2,399
2026-04-20 10:14:40,215,40,1,236
2026-04-20 10:15:40,113,61,1,768
2026-04-20 10:16:40,151,67,2,276
2026-04-20 10:17:40,140,70,2,189
2026-04-20 10:18:40,211,69,0,488
2026-04-20 10:19:40,236,48,3,656
2026-04-20 10:20:40,254,48,2,252
2026-04-20 10:21:40,196,47,1,190
2026-04-20 10:22:40,162,72,3,646
2026-04-20 10:23:40,163,68,2,367
2026-04-20 10:24:40,155,51,1,606
2026-04-20 10:25:40,218,50,2,377
2026-04-20 10:26:40,252,38,2,366
2026-04-20 10:27:40,228,44,0,236
2026-04-20 10:28:40,219,43,2,702
2026-04-20 10:29:40,283,45,3,314
2026-04-20 10:30:40,251,62,0,707
2026-04-20 10:31:40,125,51,3,490
2026-04-20 10:32:40,142,38,2,256
2026-04-20 10:33:40,190,31,2,185
2026-04-20 10:34:40,155,34,3,341
2026-04-20 10:35:40,128,49,1,199
2026-04-20 10:36:40,243,44,3,168
2026-04-20 10:37:40,286,67,3,794
2026-04-20 10:38:40,259,58,1,530
2026-04-20 10:39:40,169,67,0,259
2026-04-20 10:40:40,164,68,1,224
2026-04-20 10:41:40,172,40,2,378
2026-04-20 10:42:40,138,56,2,384
2026-04-20 10:43:40,165,66,1,323
2026-04-20 10:44:40,290,72,0,304
2026-04-20 10:45:40,280,37,3,741
2026-04-20 10:46:40,284,55,3,401
2026-04-20 10:47:40,267,64,1,559
2026-04-20 10:48:40,250,35,1,559
2026-04-20 10:49:40,223,42,3,275
2026-04-20 10:50:40,266,32,2,666
2026-04-20 10:51:40,274,68,2,470
2026-04-20 10:52:40,257,40,3,242
2026-04-20 10:53:40,285,65,0,519
2026-04-20 10:54:40,116,73,1,685
2026-04-20 10:55:40,243,36,1,422
2026-04-20 10:56:40,295,74,2,421
2026-04-20 10:57:40,127,59,1,333
2026-04-20 10:58:40,300,57,3,298
2026-04-20 10:59:40,251,57,1,574
2026-04-20 11:00:40,142,36,0,254
2026-04-20 11:01:40,292,49,0,577
2026-04-20 11:02:40,242,41,2,288
2026-04-20 11:03:40,293,58,2,759
2026-04-20 11:04:40,154,38,1,725
2026-04-20 11:05:40,242,75,0,456
2026-04-20 11:06:40,300,56,0,633
2026-04-20 11:07:40,260,54,3,708
2026-04-20 11:08:40,226,59,3,760
2026-04-20 11:09:40,275,59,0,329
2026-04-20 11:10:40,288,41,0,501
2026-04-20 11:11:40,141,42,2,277
2026-04-20 11:12:40,156,72,1,349
2026-04-20 11:13:40,269,53,3,197
2026-04-20 11:14:40,167,45,3,155
2026-04-20 11:15:40,227,62,2,265
2026-04-20 11:16:40,293,33,2,197
2026-04-20 11:17:40,229,67,0,457
2026-04-20 11:18:40,282,67,0,673
2026-04-20 11:19:40,251,54,2,311
2026-04-20 11:20:40,221,58,3,632
2026-04-20 11:21:40,160,65,3,625
2026-04-20 11:22:40,256,55,2,246
2026-04-20 11:23:40,144,72,1,431
2026-04-20 11:24:40,247,66,3,619
2026-04-20 11:25:40,173,59,1,440
2026-04-20 11:26:40,104,50,0,761
2026-04-20 11:27:40,246,71,2,295
2026-04-20 11:28:40,298,66,2,286
2026-04-20 11:29:40,149,74,1,380
2026-04-20 11:30:40,226,63,0,433
2026-04-20 11:31:40,112,49,0,217
2026-04-20 11:32:40,132,58,3,640
2026-04-20 11:33:40,114,58,3,647
2026-04-20 11:34:40,279,58,1,345
2026-04-20 11:35:40,223,55,3,473
2026-04-20 11:36:40,216,62,2,752
2026-04-20 11:37:40,128,60,3,525
2026-04-20 11:38:40,171,45,3,544
2026-04-20 11:39:40,106,54,0,723
2026-04-20 11:40:40,216,38,2,186
2026-04-20 11:41:40,177,50,3,247
2026-04-20 11:42:40,294,30,0,298
2026-04-20 11:43:40,203,48,0,498
2026-04-20 11:44:40,218,69,1,168
2026-04-20 11:45:40,250,46,2,677
2026-04-20 11:46:40,166,66,2,189
2026-04-20 11:47:40,241,72,0,416
2026-04-20 11:48:40,201,70,2,752
2026-04-20 11:49:40,262,68,3,650
2026-04-20 11:50:40,104,61,3,686
2026-04-20 11:51:40,103,67,3,556
2026-04-20 11:52:40,260,48,2,528
2026-04-20 11:53:40,283,67,3,352
2026-04-20 11:54:40,183,35,0,754
2026-04-20 11:55:40,298,58,1,539
2026-04-20 11:56:40,148,39,2,194
2026-04-20 11:57:40,144,72,1,290
2026-04-20 11:58:40,197,44,1,177
2026-04-20 11:59:40,229,60,3,406
2026-04-20 12:00:40,261,42,3,513
2026-04-20 12:01:40,130,62,3,177
2026-04-20 12:02:40,184,50,2,575
2026-04-20 12:03:40,124,47,1,703
2026-04-20 12:04:40,263,43,1,737
2026-04-20 12:05:40,211,37,1,236
2026-04-20 12:06:40,260,69,2,657
2026-04-20 12:07:40,211,41,3,648
2026-04-20 12:08:40,178,57,3,293
2026-04-20 12:09:40,197,58,1,312
2026-04-20 12:10:40,235,42,3,422
2026-04-20 12:11:40,192,43,0,284
2026-04-20 12:12:40,121,61,3,479
2026-04-20 12:13:40,213,72,3,496
2026-04-20 12:14:40,206,46,3,352
2026-04-20 12:15:40,220,33,3,498
2026-04-20 12:16:40,144,61,1,394
2026-04-20 12:17:40,150,65,2,537
2026-04-20 12:18:40,137,47,2,306
2026-04-20 12:19:40,193,34,2,394
2026-04-20 12:20:40,154,66,0,610
2026-04-20 12:21:40,262,73,0,515
2026-04-20 12:22:40,239,65,0,771
2026-04-20 12:23:40,258,69,1,169
2026-04-20 12:24:40,170,42,1,325
2026-04-20 12:25:40,182,49,0,511
2026-04-20 12:26:40,285,65,3,530
2026-04-20 12:27:40,247,42,1,347
2026-04-20 12:28:40,228,43,3,316
2026-04-20 12:29:40,147,45,0,340
2026-04-20 12:30:40,131,75,2,507
2026-04-20 12:31:40,270,61,0,759
2026-04-20 12:32:40,173,34,2,167
2026-04-20 12:33:40,270,46,3,389
2026-04-20 12:34:40,186,67,1,629
2026-04-20 12:35:40,177,34,3,742
2026-04-20 12:36:40,247,57,2,758
2026-04-20 12:37:40,229,62,3,667
2026-04-20 12:38:40,197,60,3,298
2026-04-20 12:39:40,141,36,1,475
2026-04-20 12:40:40,173,46,0,296
2026-04-20 12:41:40,129,50,2,348
2026-04-20 12:42:40,152,42,0,656
2026-04-20 12:43:40,258,30,0,697
2026-04-20 12:44:40,226,52,3,491
2026-04-20 12:45:40,127,44,1,157
2026-04-20 12:46:40,171,41,2,788
2026-04-20 12:47:40,208,62,3,596
2026-04-20 12:48:40,154,42,3,393
2026-04-20 12:49:40,132,37,2,219
2026-04-20 12:50:40,262,30,3,195
2026-04-20 12:51:40,134,55,1,562
2026-04-20 12:52:40,229,69,0,625
2026-04-20 12:53:40,225,54,3,365
2026-04-20 12:54:40,174,50,3,760
2026-04-20 12:55:40,289,66,1,599
2026-04-20 12:56:40,123,56,1,604
2026-04-20 12:57:40,163,38,2,424
2026-04-20 12:58:40,269,62,0,193
2026-04-20 12:59:40,241,69,2,358
2026-04-20 13:00:40,281,38,1,390
2026-04-20 13:01:40,190,39,3,347
2026-04-20 13:02:40,275,75,0,569
2026-04-20 13:03:40,140,35,0,760
2026-04-20 13:04:40,229,57,0,556
2026-04-20 13:05:40,220,43,2,488
2026-04-20 13:06:40,151,68,1,169
2026-04-20 13:07:40,284,75,2,342
2026-04-20 13:08:40,299,35,1,653
2026-04-20 13:09:40,190,64,1,325
2026-04-20 13:10:40,214,44,1,723
2026-04-20 13:11:40,105,61,2,329
2026-04-20 13:12:40,285,68,1,364
2026-04-20 13:13:40,230,33,1,442
2026-04-20 13:14:40,220,56,0,419
2026-04-20 13:15:40,179,61,0,769
2026-04-20 13:16:40,207,53,2,280
2026-04-20 13:17:40,196,46,3,570
2026-04-20 13:18:40,227,37,3,463
2026-04-20 13:19:40,111,38,3,755
2026-04-20 13:20:40,175,66,2,242
2026-04-20 13:21:40,117,64,2,547
2026-04-20 13:22:40,285,72,1,275
2026-04-20 13:23:40,215,46,2,226
2026-04-20 13:24:40,128,69,2,537
2026-04-20 13:25:40,162,34,0,232
2026-04-20 13:26:40,217,30,1,292
2026-04-20 13:27:40,121,66,3,423
2026-04-20 13:28:40,217,61,2,606
2026-04-20 13:29:40,216,42,0,454
2026-04-20 13:30:40,213,59,1,463
2026-04-20 13:31:40,254,63,2,175
2026-04-20 13:32:40,172,67,1,181
2026-04-20 13:33:40,241,55,2,472
2026-04-20 13:34:40,208,30,0,364
2026-04-20 13:35:40,180,73,3,775
2026-04-20 13:36:40,213,60,0,322
2026-04-20 13:37:40,125,72,1,581
2026-04-20 13:38:40,120,48,1,214
2026-04-20 13:39:40,168,31,3,326
2026-04-20 13:40:40,182,51,1,728
2026-04-20 13:41:40,115,71,0,295
2026-04-20 13:42:40,178,46,3,248
2026-04-20 13:43:40,183,57,1,636
2026-04-20 13:44:40,243,37,3,748
2026-04-20 13:45:40,128,63,0,174
2026-04-20 13:46:40,221,38,2,475
2026-04-20 13:47:40,238,51,3,709
2026-04-20 13:48:40,178,44,3,168
2026-04-20 13:49:40,223,35,1,211
2026-04-20 13:50:40,106,73,3,798
2026-04-20 13:51:40,250,42,1,539
2026-04-20 13:52:40,243,45,0,669
2026-04-20 13:53:40,242,58,3,793
2026-04-20 13:54:40,290,35,1,245
2026-04-20 13:55:40,137,55,0,385
2026-04-20 13:56:40,282,38,3,593
2026-04-20 13:57:40,105,64,0,183
2026-04-20 13:58:40,243,62,2,333
2026-04-20 13:59:40,246,32,3,634
2026-04-20 14:00:40,180,68,3,516
2026-04-20 14:01:40,260,61,1,192
2026-04-20 14:02:40,200,62,2,697
2026-04-20 14:03:40,162,62,0,576
2026-04-20 14:04:40,258,64,3,454
2026-04-20 14:05:40,224,39,1,329
2026-04-20 14:06:40,137,72,3,761
2026-04-20 14:07:40,208,40,2,630
2026-04-20 14:08:40,115,69,3,301
2026-04-20 14:09:40,147,33,1,370
2026-04-20 14:10:40,281,64,3,438
2026-04-20 14:11:40,204,57,2,641
2026-04-20 14:12:40,239,33,2,657
2026-04-20 14:13:40,132,62,1,422
2026-04-20 14:14:40,109,59,2,167
2026-04-20 14:15:40,135,31,0,161
2026-04-20 14:16:40,277,51,2,433
2026-04-20 14:17:40,120,74,2,379
2026-04-20 14:18:40,147,50,3,400
2026-04-20 14:19:40,145,41,3,381
2026-04-20 14:20:40,210,31,2,543
2026-04-20 14:21:40,161,71,0,497
2026-04-20 14:22:40,258,68,3,535
2026-04-20 14:23:40,191,43,3,548
2026-04-20 14:24:40,154,40,0,708
2026-04-20 14:25:40,163,37,0,556
2026-04-20 14:26:40,147,30,3,407
2026-04-20 14:27:40,109,34,1,504
2026-04-20 14:28:40,150,75,2,586
2026-04-20 14:29:40,225,39,3,614
2026-04-20 14:30:40,269,36,2,177
2026-04-20 14:31:40,171,57,0,571
2026-04-20 14:32:40,103,64,2,171
2026-04-20 14:33:40,215,65,0,667
2026-04-20 14:34:40,176,58,2,694
2026-04-20 14:35:40,104,68,0,389
2026-04-20 14:36:40,183,54,1,204
2026-04-20 14:37:40,160,68,0,255
2026-04-20 14:38:40,164,51,2,284
2026-04-20 14:39:40,149,52,3,667
2026-04-20 14:40:40,255,61,1,663
2026-04-20 14:41:40,254,64,1,675
2026-04-20 14:42:40,127,63,2,799
2026-04-20 14:43:40,116,57,3,657
2026-04-20 14:44:40,104,66,0,172
2026-04-20 14:45:40,251,74,3,739
2026-04-20 14:46:40,149,40,1,519
2026-04-20 14:47:40,142,61,1,568
2026-04-20 14:48:40,141,72,2,405
2026-04-20 14:49:40,150,64,3,409
2026-04-20 14:50:40,184,42,0,346
2026-04-20 14:51:40,189,33,0,507
2026-04-20 14:52:40,219,60,0,459
2026-04-20 14:53:40,129,38,3,266
2026-04-20 14:54:40,250,51,3,500
2026-04-20 14:55:40,172,47,2,533
2026-04-20 14:56:40,283,38,1,422
2026-04-20 14:57:40,172,45,0,472
2026-04-20 14:58:40,114,57,0,727
2026-04-20 14:59:40,269,71,3,669
2026-04-20 15:00:40,266,36,1,647
2026-04-20 15:01:40,249,49,2,455
2026-04-20 15:02:40,288,69,2,494
2026-04-20 15:03:40,160,38,3,674
2026-04-20 15:04:40,277,39,3,537
2026-04-20 15:05:40,174,41,3,387
2026-04-20 15:06:40,137,31,1,761
2026-04-20 15:07:40,154,68,0,656
2026-04-20 15:08:40,157,70,2,387
2026-04-20 15:09:40,140,73,3,428
2026-04-20 15:10:40,253,54,2,655
2026-04-20 15:11:40,124,64,1,738
2026-04-20 15:12:40,187,67,0,277
2026-04-20 15:13:40,215,70,1,635
2026-04-20 15:14:40,161,30,3,221
2026-04-20 15:15:40,108,42,3,641
2026-04-20 15:16:40,282,50,3,329
2026-04-20 15:17:40,233,71,2,558
2026-04-20 15:18:40,104,73,2,516
2026-04-20 15:19:40,104,74,0,592
2026-04-20 15:20:40,146,59,0,775
2026-04-20 15:21:40,162,54,1,185
2026-04-20 15:22:40,257,36,0,243
2026-04-20 15:23:40,133,43,2,465
2026-04-20 15:24:40,262,51,1,641
2026-04-20 15:25:40,192,40,3,397
2026-04-20 15:26:40,111,32,1,256
2026-04-20 15:27:40,294,36,2,641
2026-04-20 15:28:40,117,42,0,553
2026-04-20 15:29:40,267,65,0,371
2026-04-20 15:30:40,286,60,3,782
2026-04-20 15:31:40,110,72,1,703
2026-04-20 15:32:40,113,49,2,402
2026-04-20 15:33:40,131,52,1,429
2026-04-20 15:34:40,102,54,0,175
2026-04-20 15:35:40,272,42,3,417
2026-04-20 15:36:40,240,36,2,607
2026-04-20 15:37:40,296,58,2,557
2026-04-20 15:38:40,257,30,0,482
2026-04-20 15:39:40,185,59,2,210
2026-04-20 15:40:40,185,50,2,431
2026-04-20 15:41:40,153,57,3,489
2026-04-20 15:42:40,248,49,3,789
2026-04-20 15:43:40,276,67,0,315
2026-04-20 15:44:40,263,73,1,440
2026-04-20 15:45:40,177,65,2,546
2026-04-20 15:46:40,272,56,3,246
2026-04-20 15:47:40,172,58,0,197
2026-04-20 15:48:40,245,51,0,302
2026-04-20 15:49:40,294,41,0,684
2026-04-20 15:50:40,260,52,3,770
2026-04-20 15:51:40,212,54,2,665
2026-04-20 15:52:40,253,54,2,164
2026-04-20 15:53:40,288,37,2,515
2026-04-20 15:54:40,134,62,1,503
2026-04-20 15:55:40,212,46,3,788
2026-04-20 15:56:40,230,60,0,790
2026-04-20 15:57:40,144,32,3,379
2026-04-20 15:58:40,154,68,2,629
2026-04-20 15:59:40,244,74,1,395
2026-04-20 16:00:40,116,34,3,328
2026-04-20 16:01:40,212,74,2,401
2026-04-20 16:02:40,226,71,2,479
2026-04-20 16:03:40,239,30,0,453
2026-04-20 16:04:40,212,44,3,269
2026-04-20 16:05:40,140,47,0,611
2026-04-20 16:06:40,125,33,0,435
2026-04-20 16:07:40,291,68,0,711
2026-04-20 16:08:40,129,31,1,650
2026-04-20 16:09:40,184,64,0,570
2026-04-20 16:10:40,280,56,1,685
2026-04-20 16:11:40,171,35,2,242
2026-04-20 16:12:40,240,56,2,509
2026-04-20 16:13:40,117,56,3,787
2026-04-20 16:14:40,189,64,1,516
2026-04-20 16:15:40,191,71,2,694
2026-04-20 16:16:40,254,35,2,727
2026-04-20 16:17:40,154,75,0,526
2026-04-20 16:18:40,217,42,3,790
2026-04-20 16:19:40,201,47,3,189
2026-04-20 16:20:40,221,50,2,752
2026-04-20 16:21:40,214,61,0,207
2026-04-20 16:22:40,102,53,2,215
2026-04-20 16:23:40,279,57,3,547
2026-04-20 16:24:40,102,72,0,561
2026-04-20 16:25:40,134,36,0,720
2026-04-20 16:26:40,136,66,3,599
2026-04-20 16:27:40,267,68,2,355
2026-04-20 16:28:40,280,57,3,198
2026-04-20 16:29:40,132,54,2,185
2026-04-20 16:30:40,208,44,0,699
2026-04-20 16:31:40,236,52,1,695
2026-04-20 16:32:40,289,60,0,457
2026-04-20 16:33:40,189,69,0,681
2026-04-20 16:34:40,202,62,3,173
2026-04-20 16:35:40,243,45,2,218
2026-04-20 16:36:40,251,50,2,224
2026-04-20 16:37:40,267,67,2,322
2026-04-20 16:38:40,273,68,2,618
2026-04-20 16:39:40,212,66,3,571
2026-04-20 16:40:40,199,49,3,328
2026-04-20 16:41:40,242,64,1,187
2026-04-20 16:42:40,233,31,0,644
2026-04-20 16:43:40,195,46,1,298
2026-04-20 16:44:40,282,72,0,228
2026-04-20 16:45:40,172,66,1,272
2026-04-20 16:46:40,294,37,2,479
2026-04-20 16:47:40,232,45,0,262
2026-04-20 16:48:40,277,42,2,349
2026-04-20 16:49:40,112,32,3,231
2026-04-20 16:50:40,287,50,1,385
2026-04-20 16:51:40,249,73,3,408
2026-04-20 16:52:40,109,60,3,767
2026-04-20 16:53:40,110,59,1,725
2026-04-20 16:54:40,163,44,1,198
2026-04-20 16:55:40,266,41,2,628
2026-04-20 16:56:40,270,72,2,560
2026-04-20 16:57:40,158,66,1,597
2026-04-20 16:58:40,187,65,2,730
2026-04-20 16:59:40,251,70,1,448
2026-04-20 17:00:40,241,36,2,182
2026-04-20 17:01:40,259,50,1,542
2026-04-20 17:02:40,205,57,3,272
2026-04-20 17:03:40,117,35,2,390
2026-04-20 17:04:40,167,32,2,718
2026-04-20 17:05:40,165,42,3,187
2026-04-20 17:06:40,234,31,0,794
2026-04-20 17:07:40,195,41,1,709
2026-04-20 17:08:40,225,71,0,312
2026-04-20 17:09:40,147,66,0,691
2026-04-20 17:10:40,284,32,3,565
2026-04-20 17:11:40,154,42,2,393
2026-04-20 17:12:40,274,34,1,626
2026-04-20 17:13:40,272,68,0,594
2026-04-20 17:14:40,178,38,1,287
2026-04-20 17:15:40,206,61,2,358
2026-04-20 17:16:40,300,44,3,207
2026-04-20 17:17:40,187,70,0,493
2026-04-20 17:18:40,220,39,3,751
2026-04-20 17:19:40,174,63,2,185
2026-04-20 17:20:40,179,70,0,185
2026-04-20 17:21:40,285,34,2,773
